CVE-2015-4658++ibm++nvd-2114	view	execute arbitrary sql commands	0
CVE-2008-3957++exploitdb++nvd-1479	overwrite files with arbitrary	force the download of arbitrary files onto a client system	0
CVE-2011-2198++ibm++openwall-1365	denial of service	excessive memory and cpu consumption	0
CVE-2017-1000252++ibm++nvd-1561	denial of service	denial of service	1
CVE-2013-7285++ibm++openwall-573	denial of service	providing sensitive information	0
CVE-2008-6233++ibm++nvd-495	modify or delete information in the back-end database	execute arbitrary sql commands	1
CVE-2006-2884++exploitdb++nvd-1374	or even exploit vulnerabilities in the underlying database implementation	execute arbitrary sql commands	0
CVE-2012-3355++ibm++nvd-1016	overwrite arbitrary files on the system with elevated privileges	execute arbitrary code	0
CVE-1999-1538++exploitdb++nvd-1152	gather sensitive information about the web server and its configuration	gain access to sensitive server information	1
CVE-2018-1999023++ibm++openwall-2975	execute arbitrary code on the system	arbitrary code execution	1
CVE-2010-0969++openwall++nvd-2015	denial of service	denial of service	1
CVE-2011-5164++ibm++nvd-586	denial of service	execute arbitrary code	0
CVE-2015-1335++ibm++nvd-1318	escape apparmor confinement	escape apparmor confinement	1
CVE-2004-1691++ibm++nvd-2478	consume the available cpu resources and cause the server to crash	denial of service	0
CVE-2009-0487++ibm++nvd-1871	"""steal the victim's cookie-based authentication credentials"""	inject arbitrary web script or html	0
CVE-2007-1024++exploitdb++nvd-3128	execute arbitrary php code in the context of the webserver process	execute arbitrary php code	1
CVE-2016-3707++ibm++openwall-2671	denial of service	submit arbitrary sysrq commands	0
CVE-2003-1397++ibm++exploitdb-1928	denial of service	denial of service	1
CVE-2016-9106++ibm++openwall-2251	denial of service	a memory leakage issue	0
CVE-2005-3884++ibm++exploitdb-2783	obtain sensitive information	exploit vulnerabilities in the underlying database implementation	0
CVE-2009-3726++exploitdb++nvd-1090	denial of service	denial of service	1
CVE-2009-1046++ibm++nvd-2739	denial of service	denial of service	1
CVE-2019-10140++ibm++openwall-1287	denial of service	crash the kernel creating a denial of service (dos ) and possibly other memory corruption	0
CVE-2007-4145++ibm++nvd-525	"""overflow a buffer and execute arbitrary code on the system with the privileges of the user or cause the victim's browser to crash"""	execute arbitrary code	1
CVE-2013-4200++exploitdb++openwall-1167	hijack user sessions and gain unauthorized access to the affected application	obtain sensitive information	0
CVE-2006-5603++exploitdb++nvd-3286	or exploit latent vulnerabilities in the underlying database implementation	execute arbitrary sql commands	0
CVE-2010-3964++exploitdb++nvd-2780	execute arbitrary code	execute arbitrary code	1
CVE-2019-20908++openwall++nvd-2972	bricking their secure boot systems	bypass lockdown or secure boot restrictions	1
CVE-2013-0268++exploitdb++openwall-460	privilege escalation	privilege escalation	1
CVE-2004-0200++ibm++nvd-2416	"""overflow the buffer and execute code on the victim's system"""	execute arbitrary code	0
CVE-2018-16862++ibm++openwall-2300	gain access to the content of a deleted file	get the content of the deleted file saved in cleancache	1
CVE-2011-1002++ibm++nvd-297	denial of service	denial of service	1
CVE-2014-3614++ibm++nvd-709	denial of service	denial of service	1
CVE-2017-18344++exploitdb++nvd-1619	arbitrary file read	read arbitrary kernel memory	0
CVE-2010-1586++ibm++nvd-1795	redirect a victim to arbitrary web sites	redirect users to arbitrary web sites and conduct phishing attacks	1
CVE-2010-0817++ibm++nvd-3083	"""steal the victim's cookie-based authentication credentials"""	inject arbitrary web script or html	0
CVE-2007-5926++exploitdb++nvd-796	execute arbitrary code or commands with superuser privileges	execute arbitrary commands	1
CVE-2010-2490++ibm++nvd-1746	denial of service	denial of service	1
CVE-2014-5349++ibm++nvd-2227	denial of service	denial of service	1
CVE-2010-1147++openwall++nvd-684	potentially	execute arbitrary code	0
CVE-2004-1220++exploitdb++nvd-2516	denial of service	denial of service	1
CVE-2006-1194++ibm++exploitdb-3339	denial of service	a denial-of-service condition	1
CVE-2017-16952++ibm++nvd-812	denial of service	cause a denial of service	1
CVE-2010-1147++exploitdb++openwall-1021	execute arbitrary code	potentially	0
CVE-2008-3794++ibm++openwall-757	denial of service	execute arbitrary code	0
CVE-2016-3707++ibm++openwall-2672	denial of service	find the cookie immediately	0
